entropy,gray level threshold,no of black pixels,no of interior contours,no of exterior contours,no vertical slope components,no horizontal slope components,no positive slope components,no negative slope components,slant,height,class
0.303118,46,57105,5693,2131,0.054136,0.015953,0.094062,0.164152,0.436357,149,1
0.41206,8,4662,23,3,0.131824,0.089732,0.094773,0.052682,0.273837,96,1
0.361424,11,4398,30,3,0.077615,0.080713,0.033299,0.036398,0.169511,97,1
0.593244,17,4602,29,11,0.129294,0.113244,0.0537,0.037652,0.217876,104,1
0.354954,10,4209,27,8,0.161633,0.120819,0.10383,0.063016,0.318063,93,1
0.277501,11,3549,22,6,0.155595,0.110738,0.116034,0.071178,0.342394,66,1
0.472424,13,3120,25,4,0.094673,0.074745,0.065276,0.045349,0.204616,75,1
0.271913,10,3474,27,4,0.138303,0.120192,0.069985,0.051875,0.263341,72,1
0.200598,13,3639,28,8,0.136992,0.110632,0.090562,0.064203,0.306834,81,1
0.451079,11,4491,31,7,0.101115,0.081827,0.071346,0.052059,0.254586,91,1
0.265657,11,3663,25,8,0.16419,0.130568,0.087574,0.053952,0.299866,80,1
0.230601,11,3708,28,6,0.117487,0.100129,0.078252,0.060896,0.273888,27,1
0.565244,60,26130,3546,2026,0.153005,0.053977,0.008112,0.090915,0.140347,57,1
0.382679,19,3489,25,3,0.078942,0.062605,0.07124,0.054904,0.233275,23,1
0.209244,10,3864,25,6,0.149276,0.117735,0.098421,0.066881,0.318743,69,1
0.32092,8,5103,27,6,0.142364,0.103078,0.099947,0.060662,0.311155,57,1
0.496179,15,4266,24,7,0.174863,0.145581,0.087589,0.058307,0.320095,86,1
0.236921,11,3447,28,2,0.189701,0.146429,0.114756,0.071485,0.363035,97,1
0.335416,8,4542,27,3,0.152118,0.123264,0.09116,0.062307,0.328103,98,1
0.330467,6,2883,28,6,0.089705,0.066173,0.070101,0.046571,0.215613,50,1
0.401321,8,4407,24,3,0.076126,0.067285,0.04081,0.031969,0.151177,68,1
0.277506,11,3270,30,7,0.107657,0.095092,0.06099,0.048427,0.24213,79,1
0.397203,6,4068,28,4,0.101995,0.088327,0.047264,0.033597,0.175212,54,1
0.517024,9,3162,27,2,0.118505,0.095343,0.076849,0.053687,0.258007,119,1
0.322098,3,4053,25,6,0.133507,0.084574,0.106403,0.057472,0.286571,74,1
0.413831,11,1278,15,2,0.047114,0.04199,0.034287,0.029163,0.124124,80,1
0.363195,14,1014,22,2,0.007095,0.032971,0.027187,0.012879,0.019798,81,1
0.595015,20,1218,21,16,0.044584,0.065502,0.006786,0.014133,0.068163,88,1
0.356725,13,825,19,3,0.076923,0.073077,0.043344,0.039497,0.16835,77,1
0.279272,14,165,14,1,0.070885,0.062996,0.055548,0.047659,0.192681,50,1
0.474195,16,264,17,1,0.009963,0.027003,0.00479,0.02183,0.054903,59,1
0.273684,13,90,19,1,0.053593,0.07245,0.009499,0.028356,0.113628,56,1
0.202369,16,255,20,3,0.052282,0.06289,0.030076,0.040684,0.157121,65,1
0.45285,14,1107,23,2,0.016405,0.034085,0.01086,0.02854,0.104873,75,1
0.267428,14,279,17,3,0.07948,0.082826,0.027088,0.030433,0.150153,64,1
0.232372,14,324,20,1,0.032777,0.052387,0.017766,0.037377,0.124175,11,1
0.567015,63,29514,3554,2031,0.068295,0.006235,0.052374,0.114434,0.29006,73,1
0.38445,22,105,17,2,0.005768,0.014863,0.010754,0.031385,0.083562,7,1
0.211015,13,480,17,1,0.064566,0.069993,0.037935,0.043362,0.16903,53,1
0.322691,11,1719,19,1,0.057654,0.055336,0.039461,0.037143,0.161442,41,1
0.49795,18,882,16,2,0.090153,0.097839,0.027103,0.034788,0.170382,70,1
0.238692,14,63,20,3,0.104991,0.098687,0.05427,0.047966,0.213322,81,1
0.337187,11,1158,19,2,0.067408,0.075522,0.030674,0.038788,0.17839,82,1
0.332238,9,501,20,1,0.004995,0.018431,0.009615,0.023052,0.0659,34,1
0.403092,11,1023,16,2,0.008584,0.019543,0.019676,0.00845,0.001464,52,1
0.279277,14,114,22,2,0.022947,0.04735,0.000504,0.024908,0.092417,63,1
0.398974,9,684,20,1,0.017285,0.040585,0.013222,0.010078,0.025499,38,1
0.518795,12,222,19,3,0.033795,0.047601,0.016363,0.030168,0.108294,103,1
0.323869,6,669,17,1,0.048797,0.036832,0.045917,0.033953,0.136858,58,1
0.42929,10,3114,15,9,0.026123,0.02354,0.027265,0.024683,0.092315,13,1
0.378654,13,2850,22,9,0.028086,0.014521,0.034209,0.008399,0.012011,14,1
0.610474,19,3054,21,5,0.023593,0.047052,0.013808,0.009653,0.036354,21,1
0.372184,12,2661,19,14,0.055932,0.054627,0.036322,0.035017,0.136541,10,1
0.294731,13,2001,14,12,0.049894,0.044546,0.048526,0.043179,0.160872,17,1
0.489654,15,1572,17,10,0.011028,0.008553,0.002232,0.01735,0.023094,8,1
0.289143,12,1926,19,10,0.032602,0.054,0.002477,0.023876,0.081819,11,1
0.217828,15,2091,20,14,0.031291,0.04444,0.023054,0.036204,0.125312,2,1
0.468309,13,2943,23,13,0.004586,0.015635,0.003838,0.02406,0.073064,8,1
0.282887,13,2115,17,14,0.058489,0.064376,0.020066,0.025953,0.118344,3,1
0.247831,13,2160,20,12,0.011786,0.033937,0.010744,0.032897,0.092366,56,1
0.582474,62,27678,3554,2020,0.047304,0.012215,0.059396,0.118914,0.321869,140,1
0.399909,21,1941,17,9,0.026759,0.003587,0.003732,0.026905,0.051753,60,1
0.226474,12,2316,17,12,0.043575,0.051543,0.030913,0.038882,0.137221,14,1
0.33815,10,3555,19,12,0.036663,0.036886,0.032439,0.032663,0.129633,26,1
0.513409,17,2718,16,13,0.069162,0.079389,0.020081,0.030308,0.138573,3,1
0.254151,13,1899,20,8,0.084,0.080237,0.047248,0.043486,0.181513,14,1
0.352646,10,2994,19,9,0.046417,0.057072,0.023652,0.034308,0.146581,15,1
0.347697,8,1335,20,12,0.015996,0.000019,0.002593,0.018572,0.034091,33,1
0.418551,10,2859,16,9,0.029575,0.001093,0.026698,0.00397,0.030345,15,1
0.294736,13,1722,22,13,0.001956,0.0289,0.006518,0.020428,0.060608,4,1
0.414433,8,2520,20,10,0.003706,0.022135,0.020244,0.005598,0.00631,29,1
0.534254,11,1614,19,8,0.012804,0.029151,0.009341,0.025688,0.076485,36,1
0.339328,5,2505,17,12,0.027806,0.018382,0.038895,0.029473,0.105049,9,1
0.455422,6,2373,4,0,0.00887,0.006028,0.004258,0.0071,0.017434,19,1
0.404786,9,2109,11,0,0.063079,0.015047,0.057216,0.009184,0.086892,20,1
0.636606,15,2313,10,14,0.0114,0.017484,0.036815,0.00793,0.038527,27,1
0.398316,8,1920,8,5,0.020939,0.025059,0.013315,0.017434,0.06166,16,1
0.320863,9,1260,3,3,0.014901,0.014978,0.025519,0.025596,0.085991,11,1
0.515786,11,831,6,1,0.046021,0.021015,0.025239,0.000233,0.051787,2,1
0.315275,8,1185,8,1,0.002391,0.024432,0.02053,0.006293,0.006938,5,1
0.24396,11,1350,9,5,0.003702,0.014872,0.000047,0.018621,0.050431,4,1
0.494441,9,2202,12,4,0.039579,0.013933,0.019169,0.006477,0.001817,14,1
0.309019,9,1374,6,5,0.023496,0.034808,0.002941,0.00837,0.043463,3,1
0.273963,9,1419,9,3,0.023207,0.004369,0.012263,0.015314,0.017485,50,1
0.608606,58,28419,3565,2029,0.012311,0.041783,0.082403,0.136497,0.39675,134,1
0.426041,17,1200,6,0,0.061752,0.033155,0.019275,0.009322,0.023128,54,1
0.252606,8,1575,6,3,0.008582,0.021975,0.007906,0.021299,0.06234,8,1
0.364282,6,2814,8,3,0.00167,0.007318,0.009432,0.01508,0.054752,20,1
0.539541,13,1977,5,4,0.034169,0.049821,0.002926,0.012725,0.063692,9,1
0.280283,9,1158,9,1,0.049007,0.050669,0.024241,0.025903,0.106632,20,1
0.378778,6,2253,8,0,0.011424,0.027504,0.000645,0.016725,0.0717,21,1
0.373829,4,594,9,3,0.050989,0.029587,0.020414,0.000989,0.04079,27,1
0.444683,6,2118,5,0,0.064568,0.028475,0.049705,0.013613,0.105226,9,1
0.320868,9,981,11,4,0.033037,0.000668,0.029525,0.002845,0.014273,2,1
0.440565,4,1779,9,1,0.038699,0.007433,0.043251,0.011985,0.081191,23,1
0.560386,7,873,8,1,0.022189,0.000417,0.013666,0.008105,0.001604,42,1
0.36546,1,1764,6,3,0.007187,0.011186,0.015888,0.01189,0.030168,3,1
0.386961,11,2136,11,2,0.032139,0.027552,0.016818,0.012231,0.071085,20,1
0.336325,14,1872,18,2,0.02207,0.018533,0.044656,0.004053,0.033241,21,1
0.568145,20,2076,17,16,0.029609,0.051064,0.024255,0.002799,0.015124,28,1
0.329855,13,1683,15,3,0.061948,0.058639,0.025875,0.022565,0.115311,17,1
0.252402,14,1023,10,1,0.05591,0.048558,0.038079,0.030727,0.139642,10,1
0.447325,16,594,13,1,0.005012,0.012565,0.012679,0.004898,0.001864,1,1
0.246814,13,948,15,1,0.038618,0.058012,0.00797,0.011424,0.060589,4,1
0.175499,16,1113,16,3,0.037307,0.048452,0.012607,0.023752,0.104082,5,1
0.42598,14,1965,19,2,0.00143,0.019647,0.006609,0.011608,0.051834,15,1
0.240558,14,1137,13,3,0.064505,0.068388,0.009619,0.013501,0.097114,4,1
0.205502,14,1182,16,1,0.017802,0.037949,0.000297,0.020445,0.071136,49,1
0.540145,63,28656,3558,2031,0.05332,0.008203,0.069843,0.131366,0.343099,133,1
0.35758,22,963,13,2,0.020743,0.000425,0.006715,0.014453,0.030523,53,1
0.184145,13,1338,13,1,0.049591,0.055555,0.020466,0.02643,0.115991,7,1
0.295821,11,2577,15,1,0.042679,0.040898,0.021992,0.020211,0.108403,19,1
0.47108,18,1740,12,2,0.075178,0.083401,0.009634,0.017856,0.117343,10,1
0.211822,14,921,16,3,0.090016,0.084249,0.036801,0.031034,0.160283,21,1
0.310317,11,2016,15,2,0.052433,0.061084,0.013205,0.021856,0.125351,22,1
0.305368,9,357,16,1,0.00998,0.003993,0.007854,0.00612,0.012861,26,1
0.376222,11,1881,12,2,0.023559,0.005105,0.037145,0.008482,0.051575,8,1
0.252407,14,744,18,2,0.007972,0.032912,0.016965,0.007976,0.039378,3,1
0.372104,9,1542,16,1,0.00231,0.026147,0.030691,0.006854,0.02754,22,1
0.491925,12,636,15,3,0.01882,0.033163,0.001106,0.013236,0.055255,43,1
0.296999,6,1527,13,1,0.033822,0.022394,0.028448,0.017021,0.083819,2,1
0.471416,12,3306,8,1,0.009084,0.013619,0.006354,0.010889,0.02876,11,1
0.42078,15,3042,15,1,0.045125,0.0046,0.05512,0.005395,0.075566,12,1
0.6526,21,3246,14,15,0.006554,0.037131,0.034719,0.004141,0.027201,19,1
0.41431,14,2853,12,4,0.038893,0.044706,0.015411,0.021223,0.072986,8,1
0.336857,15,2193,7,2,0.032855,0.034625,0.027615,0.029385,0.097317,19,1
0.53178,17,1764,10,0,0.028067,0.001368,0.023143,0.003556,0.040461,10,1
0.331269,14,2118,12,0,0.015563,0.044079,0.018434,0.010082,0.018264,13,1
0.259954,17,2283,13,4,0.014252,0.034519,0.002143,0.02241,0.061757,4,1
0.510435,15,3135,16,3,0.021625,0.005714,0.017073,0.010266,0.009509,6,1
0.325013,15,2307,10,4,0.04145,0.054455,0.000845,0.012159,0.054789,5,1
0.289957,15,2352,13,2,0.005253,0.024016,0.010167,0.019103,0.028811,58,1
0.6246,64,27486,3561,2030,0.030265,0.022136,0.080307,0.132708,0.385424,142,1
0.442035,23,2133,10,1,0.043798,0.013508,0.017179,0.013111,0.011802,62,1
0.2686,14,2508,10,2,0.026536,0.041622,0.010002,0.025088,0.073666,16,1
0.380276,12,3747,12,2,0.019624,0.026965,0.011528,0.018869,0.066078,28,1
0.555535,19,2910,9,3,0.052123,0.069468,0.00083,0.016514,0.075018,1,1
0.296277,15,2091,13,2,0.066961,0.070316,0.026337,0.029692,0.117958,12,1
0.394772,12,3186,12,1,0.029378,0.047151,0.002741,0.020514,0.083026,13,1
0.389823,10,1527,13,2,0.033035,0.00994,0.018318,0.004778,0.029464,35,1
0.460677,12,3051,9,1,0.046614,0.008828,0.047609,0.009824,0.0939,17,1
0.336862,15,1914,15,3,0.015083,0.018979,0.027429,0.006634,0.002947,6,1
0.456559,10,2712,13,0,0.020745,0.012214,0.041155,0.008196,0.069865,31,1
0.57638,13,1806,12,2,0.004235,0.01923,0.01157,0.011894,0.01293,34,1
0.381454,7,2697,10,2,0.010767,0.008461,0.017984,0.015679,0.041494,11,1
0.464716,8,3279,9,4,0.008137,0.010715,0.00786,0.005282,0.012404,11,1
0.41408,11,3015,16,4,0.062346,0.019734,0.053614,0.011002,0.091922,12,1
0.6459,17,3219,15,18,0.010667,0.012797,0.033213,0.009748,0.043557,19,1
0.40761,10,2826,13,1,0.021672,0.020372,0.016917,0.015616,0.05663,8,1
0.330157,11,2166,8,1,0.015634,0.010291,0.029121,0.023778,0.080961,19,1
0.52508,13,1737,11,3,0.045288,0.025702,0.021637,0.002051,0.056817,10,1
0.324569,10,2091,13,3,0.001658,0.019745,0.016928,0.004475,0.001908,13,1
0.253254,13,2256,14,1,0.002969,0.010185,0.003649,0.016803,0.045401,4,1
0.503735,11,3108,17,0,0.038846,0.01862,0.015567,0.004659,0.006847,6,1
0.318313,11,2280,11,1,0.024229,0.030121,0.000661,0.006552,0.038433,5,1
0.283257,11,2325,14,1,0.022474,0.000318,0.008661,0.013496,0.012455,58,1
0.6179,60,27513,3560,2033,0.013044,0.04647,0.078801,0.138315,0.40178,142,1
0.435335,19,2106,11,4,0.061019,0.037842,0.015673,0.007504,0.028158,62,1
0.2619,10,2481,11,1,0.009315,0.017288,0.011508,0.019481,0.05731,16,1
0.373576,8,3720,13,1,0.002403,0.002631,0.013034,0.013262,0.049722,28,1
0.548835,15,2883,10,0,0.034902,0.045134,0.000676,0.010907,0.058662,1,1
0.289577,11,2064,14,5,0.04974,0.045982,0.027843,0.024085,0.101602,12,1
0.388072,8,3159,13,4,0.012157,0.022817,0.004247,0.014907,0.06667,13,1
0.383123,6,1500,14,1,0.050256,0.034274,0.016812,0.000829,0.04582,35,1
0.453977,8,3024,10,4,0.063835,0.033162,0.046103,0.015431,0.110256,17,1
0.330162,11,1887,16,0,0.032304,0.005355,0.025923,0.001027,0.019303,6,1
0.449859,6,2685,14,3,0.037966,0.01212,0.039649,0.013803,0.086221,31,1
0.56968,9,1779,13,5,0.021456,0.005104,0.010064,0.006287,0.003426,34,1
0.374754,3,2670,11,1,0.006454,0.015873,0.01949,0.010072,0.025138,11,1
0.463001,11,4587,18,3,0.054102,0.048617,0.028571,0.023087,0.111691,47,1
0.412365,14,4323,25,3,0.000107,0.039598,0.032903,0.006803,0.007365,48,1
0.644185,20,4527,24,17,0.051572,0.072129,0.012502,0.008057,0.05573,55,1
0.405895,13,4134,22,2,0.083911,0.079704,0.037628,0.033421,0.155917,44,1
0.328442,14,3474,17,0,0.077873,0.069623,0.049832,0.041583,0.180248,17,1
0.523365,16,3045,20,2,0.016951,0.03363,0.000926,0.015754,0.04247,26,1
0.322854,13,3399,22,2,0.060581,0.079077,0.003783,0.02228,0.101195,23,1
0.251539,16,3564,23,2,0.05927,0.069517,0.02436,0.034608,0.144688,32,1
0.50202,14,4416,26,1,0.023393,0.040712,0.005144,0.022464,0.09244,42,1
0.316598,14,3588,20,2,0.086468,0.089453,0.021372,0.024357,0.13772,31,1
0.281542,14,3633,23,0,0.039765,0.059014,0.01205,0.031301,0.111742,22,1
0.616185,63,26205,3551,2032,0.075283,0.012862,0.05809,0.12051,0.302493,106,1
0.43362,22,3414,20,3,0.00122,0.02149,0.005038,0.025309,0.071129,26,1
0.260185,13,3789,20,0,0.071554,0.07662,0.032219,0.037286,0.156597,20,1
0.371861,11,5028,22,0,0.064642,0.061963,0.033745,0.031067,0.149009,8,1
0.54712,18,4191,19,1,0.097141,0.104466,0.021387,0.028712,0.157949,37,1
0.287862,14,3372,23,4,0.111979,0.105314,0.048554,0.04189,0.200889,48,1
0.386357,11,4467,22,3,0.074396,0.082149,0.024958,0.032712,0.165957,49,1
0.381408,9,2808,23,0,0.011983,0.025058,0.003899,0.016976,0.053467,1,1
0.452262,11,4332,19,3,0.001596,0.02617,0.025392,0.002374,0.010969,19,1
0.328447,14,3195,25,1,0.029935,0.053977,0.005212,0.018832,0.079984,30,1
0.448144,9,3993,23,2,0.024273,0.047212,0.018938,0.004002,0.013066,5,1
0.567965,12,3087,22,4,0.040783,0.054228,0.010647,0.024092,0.095861,70,1
0.373039,6,3978,20,0,0.055785,0.043459,0.040201,0.027877,0.124425,25,1
2.23713,12,1434,34,3,0.096516,0.042715,0.051961,0.00184,0.105063,32,1
2.142533,18,351,27,5,0.075355,0.04219,0.028992,0.004173,0.046912,64,1
2.287767,16,438,20,2,0.018279,0.015198,0.008508,0.01159,0.016169,80,1
1.99179,16,594,32,7,0.085681,0.038123,0.019726,0.027832,0.006269,34,1
2.006343,11,1098,35,3,0.059717,0.021849,0.009541,0.028327,0.037023,8,1
2.186792,15,1026,27,2,0.047754,0.015606,0.023729,0.008419,0.028813,56,1
1.919681,6,432,31,5,0.056949,0.027488,0.002223,0.027239,0.046463,7,1
2.012146,14,417,31,2,0.07709,0.039874,0.006658,0.030558,0.04422,57,1
2.182588,13,402,24,2,0.053152,0.025035,0.03219,0.004073,0.067669,65,1
1.856455,11,2481,28,9,0.093157,0.050147,0.035483,0.007528,0.055643,6,1
2.08413,12,1245,28,4,0.067868,0.031793,0.020011,0.016063,0.01147,78,1
2.408448,14,1983,24,4,0.061328,0.041917,0.01363,0.005782,0.021523,33,1
2.178403,13,246,31,2,0.080115,0.037274,0.02165,0.021191,0.00506,3,1
1.826339,12,837,21,4,0.094939,0.052128,0.03776,0.005051,0.058692,51,1
1.967095,8,270,29,6,0.051107,0.029867,0.001464,0.022704,0.035972,54,1
2.158919,58,16173,193,5801,0.04123,0.031472,0.027165,0.036923,0.123599,183,1
1.908033,6,675,29,1,0.07559,0.040412,0.014802,0.020376,0.008899,9,1
2.053234,11,450,26,1,0.053253,0.020664,0.024181,0.008407,0.020476,86,1
2.13149,13,1749,25,2,0.059338,0.028901,0.023398,0.007038,0.037735,64,1
2.307039,17,393,30,2,0.015295,0.003424,0.01988,0.008009,0.0453,46,1
2.100695,11,96,30,1,0.047009,0.01767,0.008665,0.020675,0.031603,94,1
2.119278,14,2334,29,2,0.063532,0.03094,0.024824,0.007768,0.037432,63,1
2.25961,14,738,32,4,0.053979,0.031526,0.011211,0.011242,0.000203,56,1
2.142687,14,255,30,0,0.035872,0.015497,0.010533,0.030908,0.081658,82,1
2.258509,11,357,30,11,0.073924,0.017358,0.049329,0.007237,0.074729,84,1
2.163912,17,726,23,13,0.052763,0.016833,0.02636,0.00957,0.016578,116,1
2.309146,15,639,16,10,0.004313,0.010159,0.01114,0.016987,0.046503,132,1
2.013169,15,483,28,1,0.063089,0.012766,0.017094,0.033229,0.036603,86,1
2.027722,10,21,31,5,0.037125,0.003508,0.006909,0.033724,0.067357,60,1
2.208171,14,51,23,6,0.025162,0.009751,0.021097,0.013816,0.001521,108,1
1.94106,5,1509,27,13,0.034357,0.002131,0.000409,0.032636,0.076797,45,1
2.033525,13,660,27,6,0.054498,0.014517,0.004026,0.035955,0.074554,109,1
2.203967,12,675,20,6,0.03056,0.000322,0.029558,0.001324,0.037335,117,1
1.877834,10,3558,24,17,0.070565,0.02479,0.032851,0.012925,0.025309,46,1
2.105509,11,168,24,12,0.045276,0.006436,0.017379,0.02146,0.018864,130,1
2.429827,13,906,20,4,0.038736,0.01656,0.010998,0.011179,0.008811,85,1
2.199782,12,831,27,10,0.057523,0.011917,0.019018,0.026588,0.025274,55,1
1.847718,11,1914,17,12,0.072347,0.026771,0.035128,0.010448,0.028358,1,1
1.988474,7,1347,25,2,0.028515,0.00451,0.004096,0.028101,0.066306,106,1
2.180298,57,17250,197,5793,0.063822,0.056829,0.024533,0.031526,0.093265,131,1
1.929412,5,402,25,9,0.052998,0.015055,0.01217,0.025773,0.039233,61,1
2.074613,10,1527,22,9,0.030661,0.004693,0.021549,0.013804,0.009858,138,1
2.152869,12,672,21,10,0.036746,0.003544,0.020766,0.012435,0.007401,116,1
2.328418,16,684,26,10,0.007297,0.021933,0.017248,0.002612,0.014966,98,1
2.122074,10,981,26,9,0.024417,0.007687,0.006033,0.026072,0.061937,146,1
2.140657,13,1257,25,6,0.04094,0.005583,0.022192,0.013165,0.007098,115,1
2.280989,13,339,28,4,0.031387,0.006169,0.008579,0.016639,0.030131,108,1
2.164066,13,1332,26,8,0.01328,0.00986,0.013165,0.036305,0.111992,134,1
2.167086,8,1950,32,6,0.082958,0.021508,0.007686,0.053764,0.080916,118,1
2.072489,14,867,25,8,0.061797,0.020983,0.015283,0.056097,0.139067,150,1
2.217723,12,954,18,5,0.004721,0.006009,0.052783,0.063514,0.202148,166,1
1.921746,12,1110,30,4,0.072123,0.016916,0.024549,0.079756,0.192248,120,1
1.936299,7,1614,33,0,0.046159,0.000642,0.034734,0.080251,0.223002,94,1
2.116748,11,1542,25,1,0.034196,0.005601,0.020546,0.060343,0.157166,142,1
1.849637,2,84,29,8,0.043391,0.006281,0.042052,0.079163,0.232442,79,1
1.942102,10,933,29,1,0.063532,0.018667,0.037617,0.082482,0.230199,143,1
2.112544,9,918,22,1,0.039594,0.003828,0.012085,0.047851,0.11831,151,1
1.786411,7,1965,26,12,0.079599,0.02894,0.008792,0.059452,0.130336,80,1
2.014086,8,1761,26,7,0.05431,0.010586,0.024264,0.067987,0.174509,164,1
2.338404,10,2499,22,1,0.04777,0.02071,0.030645,0.057706,0.164456,119,1
2.108359,9,762,29,5,0.066557,0.016067,0.022625,0.073115,0.180919,89,1
1.756295,8,321,19,7,0.081381,0.030921,0.006515,0.056975,0.127287,35,1
1.897051,4,246,27,3,0.037549,0.00866,0.045739,0.074628,0.221951,140,1
2.088875,54,15657,195,5798,0.054788,0.052679,0.01711,0.015001,0.06238,97,1
1.837989,2,1191,27,4,0.062032,0.019205,0.029473,0.0723,0.194878,95,1
1.98319,7,66,24,4,0.039695,0.000543,0.020094,0.060331,0.165503,172,1
2.061446,9,2265,23,5,0.04578,0.007694,0.020877,0.058962,0.148244,150,1
2.236995,13,909,28,5,0.001737,0.017783,0.024395,0.043915,0.140679,132,1
2.030651,7,612,28,4,0.033451,0.003537,0.03561,0.072599,0.217582,180,1
2.049234,10,2850,27,1,0.049974,0.009733,0.019451,0.059692,0.148547,149,1
2.189566,10,1254,30,1,0.040421,0.010319,0.033064,0.063166,0.185776,142,1
2.072643,10,261,28,3,0.022314,0.00571,0.054808,0.082832,0.267637,168,1
2.244539,14,3582,39,0,0.102143,0.034701,0.044491,0.02295,0.054722,51,1
2.149942,20,2499,32,2,0.080982,0.034176,0.021522,0.025283,0.003429,83,1
2.295176,18,2586,25,1,0.023906,0.007184,0.015978,0.0327,0.06651,99,1
1.999199,18,2742,37,10,0.091308,0.030109,0.012256,0.048942,0.05661,53,1
2.013752,13,3246,40,6,0.065344,0.013835,0.002071,0.049437,0.087364,27,1
2.194201,17,3174,32,5,0.053381,0.007592,0.016259,0.029529,0.021528,75,1
1.92709,8,1716,36,2,0.062576,0.019474,0.005247,0.048349,0.096804,12,1
2.019555,16,2565,36,5,0.082717,0.03186,0.000812,0.051668,0.094561,76,1
2.189997,15,2550,29,5,0.058779,0.017021,0.02472,0.017037,0.017328,84,1
1.863864,13,333,33,6,0.098784,0.042133,0.028013,0.028638,0.005302,13,1
2.091539,14,3393,33,1,0.073495,0.023779,0.012541,0.037173,0.038871,97,1
2.415857,16,4131,29,7,0.066955,0.033903,0.00616,0.026892,0.028818,52,1
2.185812,15,2394,36,1,0.085742,0.02926,0.01418,0.042301,0.045281,22,1
1.833748,14,1311,26,1,0.100566,0.044114,0.03029,0.026161,0.008351,32,1
1.974504,10,1878,34,9,0.056734,0.021853,0.008934,0.043814,0.086313,73,1
2.166328,60,14025,188,5804,0.035603,0.039486,0.019695,0.015813,0.073258,164,1
1.915442,8,2823,34,2,0.081217,0.032398,0.007332,0.041486,0.05924,28,1
2.060643,13,1698,31,2,0.05888,0.01265,0.016711,0.029517,0.029865,105,1
2.138899,15,3897,30,1,0.064965,0.020887,0.015928,0.028148,0.012606,83,1
2.314448,19,2541,35,1,0.020922,0.00459,0.01241,0.013101,0.005041,65,1
2.108104,13,2244,35,2,0.052636,0.009656,0.001195,0.041785,0.081944,113,1
2.126687,16,4482,34,5,0.069159,0.022926,0.017354,0.028878,0.012909,82,1
2.267019,16,2886,37,7,0.059606,0.023512,0.003741,0.032352,0.050138,75,1
2.150096,16,1893,35,3,0.041499,0.007483,0.018003,0.052018,0.131999,101,1
2.272569,11,1269,31,1,0.079566,0.020488,0.045586,0.013492,0.060782,77,1
2.177972,17,186,24,1,0.058405,0.019963,0.022617,0.015825,0.002631,109,1
2.323206,15,273,17,2,0.001329,0.007029,0.014883,0.023242,0.06045,125,1
2.027229,15,429,29,11,0.068731,0.015896,0.013351,0.039484,0.05055,79,1
2.041782,10,933,32,7,0.042767,0.000378,0.003166,0.039979,0.081304,53,1
2.222231,14,861,24,6,0.030804,0.006621,0.017354,0.020071,0.015468,101,1
1.95512,5,597,28,1,0.039999,0.005261,0.004152,0.038891,0.090744,38,1
2.047585,13,252,28,6,0.06014,0.017647,0.000283,0.04221,0.088501,102,1
2.218027,12,237,21,6,0.036202,0.002808,0.025815,0.007579,0.023388,110,1
