"entropy","gray level threshold","no of black pixels","no of interior contours","no of exterior contours","no vertical slope components","no horizontal slope components","no positive slope components","no negative slope components","slant","height","class"
0.083355,57,97101,6744,2369,0.146059,0.030374,0.012935,0.102752,0.149897,160,0
0.121379,49,98121,6732,2366,0.11703,0.018607,0.005755,0.104178,0.182808,135,0
0.114633,50,97473,6735,2351,0.099282,0.006886,0.008913,0.115083,0.229148,130,0
0.211214,58,97542,6735,2365,0.132788,0.017704,0.008872,0.106213,0.159993,162,0
0.034108,59,97191,6758,2364,0.13687,0.01488,0.020238,0.101754,0.14474,171,0
0.007078,59,96582,6760,2364,0.12924,0.003281,0.019358,0.106602,0.169454,181,0
0.074091,46,96510,6748,2367,0.156897,0.018468,0.027791,0.11064,0.160479,33,0
0.055901,51,97122,6747,2374,0.147419,0.023977,0.018717,0.104726,0.139652,158,0
0.060445,51,96510,6753,2376,0.139931,0.019494,0.017356,0.103082,0.152756,173,0
0.09406,50,97308,6751,2370,0.13635,0.014899,0.015093,0.106359,0.158073,112,0
0.003658,2,27231,263,668,0.000574,0.000235,0.000863,0.000526,0.004112,30,0
0.230546,7,75,4,1,0.00224,0.006841,0.01583,0.006749,0.048604,77,0
0.213607,5,375,5,5,0.002331,0.003695,0.016967,0.010941,0.043566,38,0
0.315788,3,60,0,1,0.005269,0.004936,0.024019,0.013814,0.059377,66,0
0.138936,5,195,7,3,0.012589,0.003993,0.033713,0.025117,0.105696,70,0
0.316699,5,561,23,0,0.000747,0.003367,0.000715,0.004829,0.024885,78,0
0.247324,1,702,29,2,0.013052,0.006603,0.001774,0.008223,0.009549,82,0
0.119251,1,810,20,7,0.000899,0.001832,0.018936,0.016205,0.051417,62,0
0.188693,4,411,18,0,0.028069,0.018671,0.011867,0.002469,0.036234,81,0
0.263593,6,978,3,9,0.024596,0.000987,0.028672,0.005064,0.041205,22,0
0.200076,1,933,7,1,0.012067,0.016042,0.006247,0.010223,0.038266,72,0
0.145994,5,504,13,1,0.010077,0.006724,0.015339,0.011985,0.052715,63,0
0.184018,3,516,25,4,0.018952,0.005043,0.003351,0.010559,0.019804,38,0
0.177272,2,132,22,19,0.0367,0.030536,0.006509,0.000346,0.026536,33,0
0.273853,6,63,22,5,0.003194,0.005946,0.011276,0.008524,0.042619,65,0
0.028531,7,414,1,6,0.000888,0.00877,0.022642,0.012983,0.057872,74,0
0.055561,7,1023,3,6,0.006742,0.020369,0.021762,0.008135,0.033158,84,0
0.13673,6,1095,9,3,0.020915,0.005182,0.030195,0.004097,0.042133,64,0
0.11854,1,483,10,4,0.011437,0.000327,0.021121,0.010011,0.06296,61,0
0.123084,1,1095,4,6,0.003949,0.004156,0.01976,0.011655,0.049856,76,0
0.156699,2,297,6,0,0.000368,0.008751,0.017497,0.008378,0.044539,15,0
0.066297,50,70374,6494,1702,0.136556,0.023885,0.001541,0.114211,0.1985,67,0
0.016939,2,450,1,4,0.000091,0.003146,0.001137,0.004192,0.005038,39,0
0.085242,10,15,4,0,0.003029,0.001905,0.008189,0.007065,0.010773,11,0
0.09161,2,270,11,4,0.010349,0.010834,0.017883,0.018368,0.057092,7,0
0.086153,2,636,27,1,0.002987,0.010208,0.015115,0.00192,0.023719,1,0
0.016778,6,627,33,1,0.015292,0.000238,0.014056,0.001474,0.039055,5,0
0.111295,6,735,24,8,0.001341,0.005009,0.003106,0.009456,0.002813,15,0
0.041853,3,486,22,1,0.030309,0.01183,0.027697,0.009218,0.084838,4,0
0.033047,1,903,7,8,0.022356,0.007828,0.012842,0.001685,0.007399,55,0
0.03047,8,858,11,2,0.014307,0.009201,0.022077,0.016972,0.08687,5,0
0.084552,2,429,17,0,0.007837,0.013565,0.000491,0.005236,0.004111,14,0
0.046528,10,591,29,3,0.021192,0.001798,0.019181,0.00381,0.0288,39,0
0.053274,9,57,26,18,0.03894,0.023695,0.022339,0.007095,0.07514,44,0
0.043307,1,12,26,4,0.005434,0.000895,0.004554,0.001775,0.005985,12,0
0.202015,0,339,3,5,0.001352,0.001929,0.006812,0.006234,0.009268,3,0
0.174985,0,948,1,5,0.008982,0.013528,0.005932,0.001386,0.015446,7,0
0.093816,13,1020,13,2,0.018675,0.001659,0.014365,0.002652,0.006471,141,0
0.112006,8,408,14,5,0.009197,0.007168,0.005291,0.003262,0.014356,16,0
0.107462,8,1020,8,7,0.001709,0.002685,0.00393,0.004906,0.001252,1,0
0.073847,9,222,10,1,0.001872,0.00191,0.001667,0.001629,0.004065,62,0
0.164249,57,70299,6498,1701,0.138796,0.017044,0.014289,0.107462,0.149896,144,0
0.102181,8,435,5,4,0.002938,0.001241,0.007052,0.002873,0.015811,28,0
0.074671,0,180,12,8,0.010258,0.007688,0.016746,0.014176,0.06213,32,0
0.103092,0,186,28,5,0.003078,0.007062,0.016252,0.006112,0.018681,40,0
0.033717,4,1077,34,3,0.015383,0.002908,0.015193,0.002718,0.034017,44,0
0.094356,4,1185,25,12,0.001432,0.001863,0.001969,0.005264,0.007851,24,0
0.024914,1,36,23,5,0.0304,0.014976,0.028834,0.01341,0.0798,43,0
0.049986,1,1353,8,4,0.022265,0.004682,0.011705,0.005877,0.002361,16,0
0.013531,6,1308,12,6,0.014398,0.012347,0.023214,0.021164,0.081832,34,0
0.067613,0,879,18,4,0.007746,0.010419,0.001628,0.001044,0.009149,25,0
0.029589,8,141,30,1,0.021283,0.001348,0.020318,0.000382,0.023762,0,0
0.036335,7,507,27,14,0.039031,0.026841,0.023476,0.011287,0.070102,5,0
0.060246,1,438,27,0,0.005525,0.002251,0.005691,0.002417,0.000947,27,0
0.185076,2,789,4,1,0.001443,0.005075,0.005675,0.002042,0.014306,36,0
0.158046,2,1398,2,1,0.009073,0.016674,0.004795,0.002806,0.010408,46,0
0.076877,11,1470,14,2,0.018584,0.001487,0.013228,0.006844,0.001433,102,0
0.095067,6,858,15,9,0.009106,0.004022,0.004154,0.00093,0.019394,23,0
0.090523,6,1470,9,11,0.001618,0.000461,0.002793,0.000714,0.00629,38,0
0.056908,7,672,11,5,0.001963,0.005056,0.00053,0.002563,0.000973,23,0
0.14731,55,70749,6499,1697,0.138887,0.02019,0.015426,0.10327,0.154934,105,0
0.176852,8,255,7,4,0.00732,0.008929,0.009694,0.011303,0.046319,4,0
0.000911,8,621,23,1,0.006016,0.008303,0.023304,0.008985,0.034492,12,0
0.068464,4,642,29,1,0.018321,0.001667,0.022245,0.005591,0.049828,16,0
0.196537,4,750,20,8,0.00437,0.003104,0.005083,0.002391,0.00796,4,0
0.127095,7,471,18,1,0.033338,0.013735,0.035886,0.016283,0.095611,15,0
0.052195,9,918,3,8,0.019327,0.005923,0.004653,0.00875,0.018172,44,0
0.115712,2,873,7,2,0.017336,0.011106,0.030266,0.024037,0.097643,6,0
0.169794,8,444,13,0,0.004808,0.01166,0.00868,0.001829,0.006662,3,0
0.13177,0,576,25,3,0.024221,0.000107,0.02737,0.003255,0.039573,28,0
0.138516,1,72,22,18,0.041969,0.0256,0.030528,0.01416,0.085913,33,0
0.041935,9,3,22,4,0.008463,0.00101,0.012743,0.00529,0.016758,1,0
0.287257,10,354,1,5,0.004381,0.003834,0.001377,0.000831,0.001505,8,0
0.260227,10,963,3,5,0.012011,0.015433,0.002257,0.005679,0.026219,18,0
0.179058,3,1035,9,2,0.015646,0.000246,0.006176,0.009717,0.017244,130,0
0.197248,2,423,10,5,0.006168,0.005263,0.002898,0.003803,0.003583,5,0
0.192704,2,1035,4,7,0.00132,0.00078,0.004259,0.002159,0.009521,10,0
0.159089,1,237,6,1,0.004901,0.003815,0.006522,0.005436,0.014838,51,0
0.249491,47,70314,6494,1701,0.141825,0.018949,0.022478,0.100397,0.139123,133,0
0.177763,0,366,16,3,0.013336,0.000626,0.032998,0.020288,0.080811,8,0
0.108388,4,897,22,5,0.025641,0.010596,0.031939,0.016894,0.096147,12,0
0.019685,4,1005,13,4,0.01169,0.005825,0.014777,0.008912,0.054279,8,0
0.049757,1,216,11,3,0.040658,0.022664,0.04558,0.027586,0.14193,11,0
0.124657,1,1173,4,12,0.012007,0.003006,0.005041,0.020053,0.064491,48,0
0.06114,6,1128,0,2,0.024656,0.020035,0.03996,0.03534,0.143962,2,0
0.007058,0,699,6,4,0.002512,0.002731,0.018374,0.013132,0.052981,7,0
0.045082,8,321,18,7,0.031541,0.009036,0.037064,0.014558,0.085892,32,0
0.038336,7,327,15,22,0.049289,0.034529,0.040222,0.025463,0.132232,37,0
0.134917,1,258,15,8,0.015783,0.009939,0.022437,0.016593,0.063077,5,0
0.110405,2,609,8,9,0.011701,0.012763,0.011071,0.012134,0.047824,4,0
0.083375,2,1218,10,9,0.019331,0.024362,0.011951,0.016982,0.072538,14,0
0.002206,11,1290,2,6,0.008326,0.009175,0.003518,0.02102,0.063563,134,0
0.020396,6,678,3,1,0.001152,0.003666,0.012592,0.015106,0.042736,9,0
0.015852,6,1290,3,3,0.00864,0.008149,0.013953,0.013462,0.05584,6,0
0.017763,7,492,1,3,0.012221,0.012744,0.016216,0.016739,0.061157,55,0
0.072639,55,70569,6487,1705,0.149145,0.027878,0.032172,0.089094,0.092804,137,0
0.069375,4,1263,6,2,0.012305,0.00997,0.001059,0.003394,0.015336,4,0
0.197448,4,1371,3,7,0.001646,0.005199,0.018221,0.011376,0.026532,16,0
0.128006,1,150,5,0,0.027322,0.022038,0.012582,0.007298,0.061119,3,0
0.053106,1,1539,20,9,0.025343,0.00238,0.027957,0.000235,0.01632,56,0
0.116623,6,1494,16,1,0.01132,0.019409,0.006962,0.015052,0.063151,6,0
0.170705,0,1065,10,1,0.010824,0.003357,0.014624,0.007156,0.02783,15,0
0.132681,8,45,2,4,0.018205,0.00841,0.004066,0.00573,0.005081,40,0
0.139427,7,693,1,19,0.035953,0.033903,0.007224,0.005175,0.051421,45,0
0.042846,1,624,1,5,0.002447,0.009313,0.010561,0.003695,0.017734,13,0
0.288168,2,975,24,6,0.001635,0.012137,0.021927,0.008154,0.032987,4,0
0.261138,2,1584,26,6,0.005995,0.023736,0.021047,0.003306,0.008273,6,0
0.179969,11,1656,14,3,0.021662,0.008549,0.02948,0.000732,0.017248,142,0
0.198159,6,1044,13,4,0.012184,0.00304,0.020406,0.005182,0.038075,17,0
0.193615,6,1656,19,6,0.004696,0.007523,0.019045,0.006826,0.024971,2,0
0.16,7,858,17,0,0.001115,0.012118,0.016782,0.003549,0.019654,63,0
0.250402,55,70935,6471,1702,0.135809,0.027252,0.000826,0.109382,0.173615,145,0
0.128073,0,108,9,9,0.013951,0.004771,0.017162,0.007982,0.041868,20,0
0.058631,3,1113,11,2,0.015017,0.012068,0.013641,0.010692,0.045783,1,0
0.016269,5,276,26,7,0.037648,0.00759,0.026898,0.003159,0.031656,60,0
0.047248,2,231,22,3,0.000985,0.009439,0.008021,0.018446,0.047815,10,0
0.10133,4,198,16,1,0.023129,0.013327,0.013565,0.003762,0.043166,19,0
0.063306,4,1218,4,2,0.0059,0.00156,0.005125,0.002336,0.010255,44,0
0.070052,3,570,7,17,0.023648,0.023933,0.008283,0.008569,0.036085,49,0
0.026529,5,639,7,3,0.009858,0.000657,0.009502,0.000301,0.03307,17,0
0.218793,6,288,30,4,0.01394,0.002167,0.020868,0.00476,0.048323,8,0
0.191763,6,321,32,4,0.00631,0.013766,0.019988,0.000088,0.023609,2,0
0.110594,7,393,20,1,0.033967,0.001421,0.028421,0.004126,0.032584,146,0
0.128784,2,219,19,6,0.024489,0.00693,0.019347,0.001788,0.053411,21,0
0.12424,2,393,25,8,0.017001,0.002447,0.017986,0.003432,0.040307,6,0
0.090625,3,405,23,2,0.01342,0.002148,0.015723,0.000155,0.03499,67,0
0.181027,51,69672,6465,1700,0.123504,0.017282,0.000233,0.105988,0.188951,149,0
0.069442,3,1221,2,7,0.028968,0.016839,0.030803,0.018674,0.087651,19,0
0.144342,5,168,17,16,0.023697,0.002819,0.009736,0.011141,0.010212,40,0
0.080825,2,123,13,6,0.012966,0.01421,0.025183,0.026428,0.089683,10,0
0.026743,4,306,7,8,0.009178,0.008556,0.003597,0.00422,0.001298,1,0
0.064767,4,1326,5,11,0.019851,0.003211,0.022287,0.005646,0.031613,24,0
0.058021,3,678,2,26,0.037599,0.028704,0.025445,0.016551,0.077953,29,0
0.154602,5,747,2,12,0.004093,0.004114,0.00766,0.007681,0.008798,3,0
0.09072,6,396,21,13,0.000011,0.006938,0.003706,0.003222,0.006455,12,0
0.06369,6,213,23,13,0.007641,0.018537,0.002826,0.00807,0.018259,22,0
0.017479,7,285,11,10,0.020016,0.00335,0.011259,0.012108,0.009284,126,0
0.000711,2,327,10,3,0.010538,0.002159,0.002185,0.006194,0.011543,1,0
0.003833,2,285,16,1,0.00305,0.002324,0.000824,0.00455,0.001561,14,0
0.037448,3,513,14,7,0.000531,0.006919,0.001439,0.007827,0.006878,47,0
0.052954,51,69564,6474,1709,0.137455,0.022053,0.017395,0.098006,0.147083,129,0
0.0749,2,1389,15,9,0.052665,0.019658,0.040539,0.007533,0.077439,59,0
0.011383,5,1344,11,1,0.016002,0.002629,0.00562,0.007754,0.002032,9,0
0.042699,1,915,5,1,0.038146,0.025395,0.027206,0.014454,0.088949,18,0
0.004675,7,105,7,4,0.009117,0.013628,0.008516,0.013028,0.056038,43,0
0.011421,6,543,4,19,0.008631,0.011865,0.005358,0.002123,0.009698,48,0
0.08516,2,474,4,5,0.024875,0.012725,0.023143,0.010993,0.078853,16,0
0.160162,3,825,19,6,0.028957,0.009901,0.034509,0.015452,0.094106,7,0
0.133132,3,1434,21,6,0.021327,0.001698,0.033629,0.010604,0.069392,3,0
0.051963,10,1506,9,3,0.048984,0.013489,0.042062,0.006566,0.078367,145,0
0.070153,5,894,8,4,0.039506,0.018998,0.032988,0.01248,0.099194,20,0
0.065609,5,1506,14,6,0.032018,0.014515,0.031627,0.014124,0.08609,5,0
0.031994,6,708,12,0,0.028437,0.00992,0.029364,0.010847,0.080773,66,0
0.122396,54,70785,6476,1702,0.108487,0.005214,0.013408,0.11668,0.234734,148,0
0.063517,7,45,4,10,0.036663,0.017029,0.034919,0.015287,0.079471,50,0
0.117599,1,474,10,8,0.014519,0.005737,0.013333,0.006921,0.01151,41,0
0.079575,9,1494,22,5,0.043548,0.00603,0.032023,0.005495,0.021401,16,0
0.086321,8,846,19,10,0.061296,0.031523,0.035181,0.00541,0.067741,11,0
0.01026,0,915,19,4,0.02779,0.006933,0.017396,0.00346,0.001414,43,0
0.235062,1,564,4,3,0.023708,0.009757,0.00603,0.007919,0.016667,52,0
0.208032,1,45,6,3,0.031338,0.021356,0.00691,0.003071,0.008047,62,0
0.126863,12,117,6,6,0.003681,0.006169,0.001523,0.000967,0.000928,86,0
0.145053,7,495,7,13,0.013159,0.00066,0.007551,0.004947,0.021755,39,0
0.140509,7,117,1,15,0.020647,0.005143,0.008912,0.006591,0.008651,54,0
0.106894,8,681,3,9,0.024228,0.009738,0.011175,0.003314,0.003334,7,0
0.197296,56,69396,6491,1693,0.161152,0.024872,0.027131,0.109147,0.157295,89,0
0.054082,6,429,6,2,0.022144,0.022766,0.021586,0.022208,0.090981,9,0
0.016058,2,1449,18,5,0.006885,0.010999,0.002896,0.020782,0.05807,34,0
0.022804,1,801,15,20,0.024633,0.014494,0.000262,0.009877,0.01173,39,0
0.073777,7,870,15,6,0.008873,0.010096,0.017523,0.018747,0.080885,7,0
0.171545,8,519,8,7,0.012955,0.007272,0.028889,0.023206,0.096138,2,0
0.144515,8,90,10,7,0.005325,0.004327,0.028009,0.018358,0.071424,12,0
0.063346,5,162,2,4,0.032982,0.01086,0.036442,0.01432,0.080399,136,0
0.081536,0,450,3,3,0.023504,0.016369,0.027368,0.020234,0.101226,11,0
0.076992,0,162,3,5,0.016016,0.011886,0.026007,0.021878,0.088122,4,0
0.043377,1,636,1,1,0.012435,0.007291,0.023744,0.018601,0.082805,57,0
0.133779,49,69441,6487,1703,0.124489,0.007843,0.007788,0.124434,0.236766,139,0
0.038024,8,1020,12,3,0.029029,0.011767,0.01869,0.001426,0.032911,25,0
0.031278,7,372,9,18,0.046777,0.03726,0.021848,0.012331,0.079251,30,0
0.127859,1,441,9,4,0.013271,0.01267,0.004063,0.003461,0.010096,2,0
0.117463,2,90,14,5,0.009189,0.015494,0.007303,0.000998,0.005157,11,0
0.090433,2,519,16,5,0.016819,0.027093,0.006423,0.00385,0.019557,21,0
0.009264,11,591,4,2,0.010838,0.011906,0.014856,0.007888,0.010582,127,0
0.027454,6,21,3,5,0.00136,0.006397,0.005782,0.001974,0.010245,2,0
0.02291,6,591,9,7,0.006128,0.01088,0.004421,0.00033,0.002859,13,0
0.010705,7,207,7,1,0.009709,0.015475,0.002158,0.003607,0.008176,48,0
0.079697,55,69870,6481,1701,0.146633,0.030609,0.013798,0.102226,0.145785,130,0
0.006746,1,648,3,15,0.017748,0.025493,0.003158,0.010905,0.04634,5,0
0.089835,9,579,3,1,0.015758,0.000903,0.014627,0.002035,0.022815,27,0
0.155487,10,930,26,2,0.01984,0.003727,0.025993,0.002424,0.038068,36,0
0.128457,10,1539,28,2,0.01221,0.015326,0.025113,0.002424,0.013354,46,0
0.047288,3,1611,16,1,0.039867,0.000139,0.033546,0.006462,0.022329,102,0
0.065478,2,999,15,8,0.030389,0.00537,0.024472,0.000548,0.043156,23,0
0.060934,2,1611,21,10,0.022901,0.000887,0.023111,0.001096,0.030052,38,0
0.027319,1,813,19,4,0.01932,0.003708,0.020848,0.002181,0.024735,23,0
0.117721,47,70890,6469,1698,0.117604,0.018842,0.004892,0.103652,0.178696,105,0
0.096581,8,69,0,14,0.033506,0.02459,0.017785,0.00887,0.069155,32,0
0.148741,9,282,23,13,0.037588,0.021766,0.029151,0.013329,0.084408,41,0
0.121711,9,891,25,13,0.029958,0.010167,0.028271,0.008481,0.059694,51,0
0.040542,4,963,13,16,0.057615,0.025354,0.036704,0.004443,0.068669,97,0
0.058732,1,351,12,23,0.048137,0.030863,0.02763,0.010357,0.089496,28,0
0.054188,1,963,18,25,0.040649,0.02638,0.026269,0.012001,0.076392,43,0
0.020573,0,165,16,19,0.037068,0.021785,0.024006,0.008724,0.071075,18,0
0.110975,48,70242,6472,1683,0.099856,0.006651,0.00805,0.114557,0.225036,100,0
0.245322,1,351,23,1,0.004082,0.002824,0.011366,0.004459,0.015253,9,0
0.218292,1,960,25,1,0.003548,0.014423,0.010486,0.000389,0.009461,19,0
0.137123,12,1032,13,2,0.024109,0.000764,0.018919,0.004427,0.000486,129,0
0.155313,7,420,12,9,0.014631,0.006273,0.009845,0.001487,0.020341,4,0
0.150769,7,1032,18,11,0.007143,0.00179,0.008484,0.003131,0.007237,11,0
0.117154,8,234,16,5,0.003562,0.002805,0.006221,0.000146,0.00192,50,0
0.207556,56,70311,6472,1697,0.133362,0.017939,0.009735,0.105687,0.155881,132,0
0.02703,0,609,2,0,0.00763,0.011599,0.00088,0.004848,0.024714,10,0
0.108199,13,681,10,3,0.020027,0.003588,0.007553,0.008886,0.015739,138,0
0.090009,8,69,11,10,0.010549,0.009097,0.001521,0.002972,0.005088,13,0
0.094553,8,681,5,12,0.003061,0.004614,0.002882,0.001328,0.008016,2,0
0.128168,9,117,7,6,0.00052,0.000019,0.005145,0.004605,0.013333,59,0
0.037766,57,69960,6495,1696,0.137444,0.015115,0.021101,0.101228,0.140628,141,0
0.081169,13,72,12,3,0.027657,0.015187,0.008433,0.004038,0.008975,148,0
0.062979,8,540,13,10,0.018179,0.020696,0.000641,0.001876,0.029802,23,0
0.067523,8,72,7,12,0.010691,0.016213,0.002002,0.00352,0.016698,8,0
0.101138,9,726,9,6,0.00711,0.011618,0.004265,0.000243,0.011381,69,0
0.010736,57,69351,6497,1696,0.129814,0.003516,0.020221,0.106076,0.165342,151,0
0.01819,5,612,1,7,0.009478,0.005509,0.009074,0.005914,0.020827,125,0
0.013646,5,0,5,9,0.016966,0.001026,0.010435,0.007558,0.007723,140,0
0.019969,4,798,3,3,0.020547,0.003569,0.012698,0.004281,0.002406,79,0
0.070433,44,69279,6485,1699,0.157471,0.018703,0.028654,0.110114,0.156367,3,0
0.004544,0,612,6,2,0.007488,0.004483,0.001361,0.001644,0.013104,15,0
0.038159,1,186,4,4,0.011069,0.009078,0.003624,0.001633,0.018421,46,0
0.052243,49,69891,6484,1706,0.147993,0.024212,0.01958,0.1042,0.13554,128,0
0.033615,1,798,2,6,0.003581,0.004595,0.002263,0.003277,0.005317,61,0
0.056787,49,69279,6490,1708,0.140505,0.019729,0.018219,0.102556,0.148644,143,0
0.090402,48,70077,6488,1702,0.136924,0.015134,0.015956,0.105833,0.153961,82,0
0.049696,4,2520,7,4,0.011803,0.004387,0.024622,0.017205,0.077779,9,0
0.023871,5,2574,23,3,0.009428,0.011575,0.031958,0.034104,0.102962,18,0
0.069045,1,1572,8,0,0.00267,0.003625,0.012066,0.005771,0.035326,5,0
0.070509,2,1017,6,0,0.003945,0.008898,0.025232,0.030186,0.099192,47,0
0.011674,5,2613,4,5,0.012656,0.015527,0.03147,0.034342,0.116289,87,0
0.038367,1,1356,1,0,0.015711,0.004298,0.016861,0.005447,0.034618,37,0
0.03367,2,2601,11,3,0.0121,0.000511,0.00172,0.009871,0.004601,11,0
0.01353,6,1284,5,2,0.013424,0.002156,0.010395,0.021664,0.047211,52,0
0.109519,1,1209,11,4,0.018734,0.003614,0.019595,0.004474,0.03514,42,0
0.052482,1,1257,11,4,0.003405,0.000158,0.009586,0.012834,0.022571,2,0
0.042995,10,756,9,5,0.010731,0.004416,0.000703,0.005613,0.010455,23,0
0.056838,10,1707,0,1,0.002006,0.007072,0.020107,0.029186,0.081436,42,0
0.038915,7,2913,11,0,0.005691,0.003101,0.008492,0.005902,0.026226,72,0
0.031707,4,3312,11,1,0.005687,0.001458,0.012834,0.019981,0.047721,67,0
0.028765,56,77319,6474,2959,0.152396,0.036401,0.025822,0.090173,0.109079,62,0
0.046299,2,1095,4,1,0.022762,0.010273,0.024355,0.011865,0.059528,3,0
0.020704,1,1329,10,2,0.004742,0.004127,0.012407,0.003537,0.046199,26,0
0.030381,1,756,16,2,0.013674,0.006168,0.000742,0.008249,0.010155,20,0
0.13391,8,1287,14,4,0.037521,0.029361,0.03904,0.030881,0.12489,94,0
0.012505,1,1347,18,4,0.026507,0.009943,0.025095,0.00853,0.0631,27,0
0.035037,2,2196,10,2,0.014858,0.006982,0.005588,0.002289,0.011382,22,0
0.096263,9,3060,1,1,0.008061,0.003175,0.000066,0.011302,0.024337,32,0
0.023246,1,1374,7,3,0.025887,0.008203,0.039425,0.021739,0.109857,33,0
0.025825,1,54,16,1,0.002375,0.007188,0.007336,0.016899,0.025183,27,0
0.019349,3,4092,1,4,0.009133,0.008012,0.012556,0.011434,0.042453,4,0
0.120205,2,1503,1,4,0.015748,0.013285,0.049854,0.047391,0.176971,38,0
0.038022,1,93,3,1,0.024459,0.019914,0.056092,0.051547,0.194068,78,0
0.011329,5,1164,8,4,0.003908,0.000089,0.007761,0.011758,0.043161,28,0
0.083366,2,81,4,1,0.000297,0.003876,0.022902,0.027076,0.08238,20,0
0.063226,2,1236,2,2,0.001621,0.002231,0.035017,0.038869,0.12499,43,0
0.159215,5,1311,4,0,0.006931,0.000773,0.005027,0.012731,0.042639,33,0
0.102178,3,1263,4,8,0.008398,0.004229,0.034208,0.030039,0.10035,11,0
0.092691,6,1764,2,1,0.001072,0.000029,0.023919,0.022818,0.088234,14,0
0.106534,6,813,7,3,0.009797,0.011459,0.044729,0.046391,0.159215,33,0
0.010781,3,393,4,4,0.006112,0.001286,0.01613,0.011303,0.051553,63,0
0.081403,0,792,4,5,0.006116,0.005845,0.037456,0.037186,0.1255,58,0
0.078461,52,79839,6467,2963,0.164199,0.040788,0.050444,0.072968,0.0313,71,0
0.003397,2,1425,11,3,0.010959,0.005886,0.000267,0.00534,0.018251,12,0
0.028992,5,1191,3,2,0.007061,0.008514,0.012215,0.013668,0.03158,17,0
0.080077,3,1764,9,2,0.001871,0.001781,0.025364,0.025454,0.087934,29,0
0.183606,4,1233,7,0,0.049324,0.033748,0.063662,0.048086,0.202669,85,0
0.062201,5,1173,11,0,0.014704,0.005556,0.000473,0.008675,0.014679,18,0
0.014659,2,324,3,2,0.003055,0.002595,0.019034,0.019494,0.066397,13,0
0.145959,5,540,6,3,0.003742,0.007562,0.024688,0.028507,0.102116,41,0
0.02645,5,1146,0,1,0.014084,0.003816,0.014803,0.004534,0.032078,24,0
0.045174,4,4146,15,3,0.006758,0.0152,0.019892,0.028333,0.067636,23,0
0.09438,3,1557,17,3,0.013373,0.020473,0.05719,0.06429,0.202154,65,0
0.012197,0,39,19,2,0.022084,0.027102,0.063428,0.068446,0.219251,105,0
0.014496,6,1218,24,3,0.006283,0.007277,0.015097,0.028657,0.068344,55,0
0.057541,3,27,12,0,0.002672,0.011064,0.030238,0.043975,0.107563,7,0
0.037401,1,1290,18,1,0.003996,0.009419,0.042353,0.055768,0.150173,70,0
0.13339,6,1365,12,1,0.009306,0.007961,0.012363,0.02963,0.067822,60,0
0.076353,4,1317,12,7,0.006023,0.011417,0.041544,0.046938,0.125533,16,0
0.066866,5,1818,14,2,0.001303,0.007159,0.031255,0.039717,0.113417,41,0
0.080709,5,867,23,2,0.007422,0.018647,0.052065,0.06329,0.184398,60,0
0.015044,2,339,12,3,0.003737,0.008474,0.023466,0.028202,0.076736,90,0
0.055578,1,738,12,4,0.003741,0.013033,0.044792,0.054085,0.150683,85,0
0.052636,51,79893,6451,2962,0.161824,0.047976,0.05778,0.056069,0.006117,44,0
0.022428,3,1479,27,2,0.013334,0.001302,0.007603,0.022239,0.043434,15,0
0.003167,6,1245,13,1,0.004686,0.015702,0.019551,0.030567,0.056763,44,0
0.054252,4,1818,7,1,0.004246,0.005407,0.0327,0.042353,0.113117,2,0
0.157781,3,1287,9,1,0.046949,0.040936,0.070998,0.064985,0.227852,112,0
0.036376,6,1227,5,1,0.017079,0.001632,0.006863,0.025574,0.039862,45,0
0.011166,3,378,13,1,0.00543,0.004593,0.02637,0.036393,0.09158,40,0
