entropy,gray level threshold,no of black pixels,no of interior contours,no of exterior contours,no vertical slope components,no horizontal slope components,no positive slope components,no negative slope components,slant,height,class
1.259432,7,1911,62,48,0.045591,0.012984,0.003497,0.036103,0.089508,121,1
1.339669,7,2571,54,56,0.033056,0.013487,0.009698,0.029266,0.081089,117,1
1.576165,7,2445,60,37,0.037313,0.021654,0.030123,0.045781,0.141242,121,1
1.200859,4,2136,51,59,0.018624,0.001495,0.01115,0.028279,0.091954,113,1
1.239571,5,2262,55,55,0.057088,0.014195,0.027705,0.015188,0.001788,139,1
1.57995,6,2124,63,49,0.055801,0.009899,0.037815,0.008086,0.026288,129,1
1.279678,5,2700,56,62,0.00457,0.012288,0.020879,0.028597,0.101182,165,1
1.26656,7,1509,43,17,0.09083,0.046748,0.029781,0.014301,0.039333,63,1
1.332934,2,1758,43,17,0.064223,0.024507,0.048904,0.009189,0.082429,97,1
1.467303,2,1170,42,22,0.078302,0.048846,0.039091,0.009634,0.097223,65,1
0.997993,6,1284,24,15,0.041226,0.019174,0.005881,0.016172,0.009245,66,1
1.061937,6,684,32,18,0.028869,0.019171,0.009597,0.019295,0.039361,112,1
1.427747,8,1968,47,14,0.094643,0.043866,0.054775,0.003998,0.113696,100,1
0.848417,5,864,43,11,0.071165,0.040752,0.012937,0.017476,0.010406,75,1
1.058841,4,2397,37,4,0.015313,0.016777,0.023306,0.021843,0.046672,98,1
1.369412,6,1146,44,22,0.043296,0.006862,0.044816,0.008382,0.096061,78,1
0.873811,1,1536,41,24,0.010309,0.011101,0.019016,0.002393,0.01561,110,1
1.161749,8,1602,43,9,0.086979,0.037706,0.042784,0.006488,0.061154,40,1
1.577371,7,1989,44,18,0.070784,0.036301,0.030157,0.004326,0.059045,80,1
1.329044,8,489,35,24,0.078659,0.036833,0.062644,0.020818,0.152261,99,1
0.86044,10,777,42,23,0.049544,0.030005,0.008034,0.011506,0.001785,83,1
0.962018,0,1878,35,16,0.057873,0.023911,0.020361,0.013601,0.02089,84,1
1.301808,7,282,43,21,0.069473,0.035663,0.02841,0.0054,0.043377,64,1
0.777674,5,150,33,19,0.057208,0.042341,7.30E-05,0.014794,0.003287,123,1
1.198453,5,987,45,11,0.073507,0.037777,0.01823,0.017499,0.011764,72,1
1.27869,5,1647,37,19,0.060972,0.03828,0.012029,0.010662,0.020183,68,1
1.515186,5,1521,43,0,0.065229,0.046447,0.008396,0.027177,0.03997,72,1
1.13988,2,1212,34,22,0.04654,0.026288,0.010577,0.009675,0.009318,64,1
1.178592,3,1338,38,18,0.085004,0.038988,0.049432,0.003416,0.099484,90,1
1.518971,4,1200,46,12,0.083717,0.034692,0.059542,0.010518,0.12756,80,1
1.218699,3,1776,39,25,0.023346,0.012505,0.000848,0.009993,9.00E-05,116,1
1.223354,15,1944,17,21,0.073687,0.057945,0.015429,0.031171,0.061875,166,1
1.289728,10,2193,17,21,0.04708,0.035704,0.003694,0.007681,0.018779,200,1
1.424097,10,1605,16,26,0.061159,0.060043,0.006119,0.007236,0.003985,168,1
0.954787,14,1719,2,19,0.024083,0.030371,0.039329,0.033042,0.110453,169,1
1.018731,14,1119,6,22,0.011726,0.030368,0.054807,0.036165,0.140569,215,1
1.384541,16,2403,21,18,0.0775,0.055063,0.009565,0.012872,0.012488,203,1
0.805211,13,1299,17,15,0.054022,0.051949,0.032273,0.034346,0.090802,178,1
1.015635,12,2832,11,0,0.00183,0.027974,0.068516,0.038713,0.14788,201,1
1.326206,14,1581,18,26,0.026153,0.018059,0.000394,0.008488,0.005147,181,1
0.830605,7,1971,15,28,0.006834,9.60E-05,0.026194,0.019263,0.085598,213,1
1.118543,16,2037,17,13,0.069836,0.048903,0.002426,0.023358,0.040054,143,1
1.534165,15,2424,18,22,0.053641,0.047498,0.015053,0.021196,0.042163,183,1
1.285838,16,54,9,28,0.061516,0.04803,0.017434,0.003948,0.051053,202,1
0.817234,18,1212,16,27,0.032401,0.041202,0.037176,0.028376,0.102993,186,1
0.918812,8,2313,9,20,0.04073,0.035108,0.024849,0.030471,0.080318,187,1
1.258602,15,717,17,25,0.05233,0.04686,0.0168,0.02227,0.057831,167,1
0.734468,13,585,7,23,0.040065,0.053538,0.045137,0.031664,0.104495,226,1
1.155247,13,1422,19,15,0.056364,0.048974,0.02698,0.034369,0.089444,175,1
1.235484,13,2082,11,23,0.043829,0.049477,0.033181,0.027532,0.081025,171,1
1.47198,13,1956,17,4,0.048086,0.057644,0.053606,0.044047,0.141178,175,1
1.096674,10,1647,8,26,0.029397,0.037485,0.034633,0.026545,0.09189,167,1
1.135386,11,1773,12,22,0.067861,0.050185,0.004222,0.013454,0.001724,193,1
1.475765,12,1635,20,16,0.066574,0.045889,0.014332,0.006352,0.026352,183,1
1.175493,11,2211,13,29,0.006203,0.023702,0.044362,0.026863,0.101118,219,1
1.337402,13,2784,28,38,0.067778,0.034246,0.003156,0.036688,0.043944,57,1
1.403776,8,3033,28,38,0.041171,0.012005,0.015967,0.013198,0.000848,91,1
1.538145,8,2445,27,43,0.05525,0.036344,0.006154,0.012753,0.013946,59,1
1.068835,12,2559,9,36,0.018174,0.006672,0.027056,0.038559,0.092522,60,1
1.132779,12,1959,17,39,0.005817,0.006669,0.042534,0.041682,0.122638,106,1
1.498589,14,3243,32,35,0.071591,0.031364,0.021838,0.018389,0.030419,94,1
0.919259,11,2139,28,32,0.048113,0.02825,0.02,0.039863,0.072871,69,1
1.129683,10,3672,22,17,0.007739,0.004275,0.056243,0.04423,0.129949,92,1
1.440254,12,2421,29,43,0.020244,0.00564,0.011879,0.014005,0.012784,72,1
0.944653,5,2811,26,45,0.012743,0.023603,0.013921,0.02478,0.067667,104,1
1.232591,14,2877,28,30,0.063927,0.025204,0.009847,0.028875,0.022123,34,1
1.648213,13,3264,29,39,0.047732,0.023799,0.00278,0.026713,0.024232,74,1
1.399886,14,786,20,45,0.055607,0.024331,0.029707,0.001569,0.068984,93,1
0.931282,16,2052,27,44,0.026492,0.017503,0.024903,0.033893,0.085062,77,1
1.03286,6,3153,20,37,0.034821,0.011409,0.012576,0.035988,0.062387,78,1
1.37265,13,1557,28,42,0.046421,0.023161,0.004527,0.027787,0.0399,58,1
0.848516,11,1425,18,40,0.034156,0.029839,0.032864,0.037181,0.086564,117,1
1.269295,11,2262,30,32,0.050455,0.025275,0.014707,0.039886,0.071513,66,1
1.349532,11,2922,22,40,0.03792,0.025778,0.020908,0.033049,0.063094,62,1
1.586028,11,2796,28,21,0.042177,0.033945,0.041333,0.049564,0.123247,66,1
1.210722,8,2487,19,43,0.023488,0.013786,0.02236,0.032062,0.073959,58,1
1.249434,9,2613,23,39,0.061952,0.026486,0.016495,0.018971,0.016207,84,1
1.589813,10,2475,31,33,0.060665,0.02219,0.026605,0.011869,0.044283,74,1
1.289541,9,3051,24,46,0.000294,3.00E-06,0.032089,0.03238,0.083187,110,1
1.366209,12,5205,40,46,0.073446,0.046376,0.011127,0.015943,0.009435,96,1
1.432583,7,5454,40,46,0.046839,0.024135,0.03025,0.007547,0.033661,130,1
1.566952,7,4866,39,51,0.060918,0.048474,0.020437,0.007992,0.048455,98,1
1.097642,11,4980,21,44,0.023842,0.018802,0.012773,0.017814,0.058013,99,1
1.161586,11,4380,29,47,0.011485,0.018799,0.028251,0.020937,0.088129,145,1
1.527396,13,5664,44,43,0.077259,0.043494,0.036121,0.002356,0.064928,133,1
0.948066,10,4560,40,40,0.053781,0.04038,0.005717,0.019118,0.038362,108,1
1.15849,9,6093,34,25,0.002071,0.016405,0.04196,0.023485,0.09544,131,1
1.469061,11,4842,41,51,0.025912,0.00649,0.026162,0.00674,0.047293,111,1
0.97346,4,5232,38,53,0.007075,0.011473,0.000362,0.004035,0.033158,143,1
1.261398,13,5298,40,38,0.069595,0.037334,0.02413,0.00813,0.012386,73,1
1.67702,12,5685,41,47,0.0534,0.035929,0.011503,0.005968,0.010277,113,1
1.428693,13,3207,32,53,0.061275,0.036461,0.04399,0.019176,0.103493,132,1
0.960089,15,4473,39,52,0.03216,0.029633,0.01062,0.013148,0.050553,116,1
1.061667,5,5574,32,45,0.040489,0.023539,0.001707,0.015243,0.027878,117,1
1.401457,12,3978,40,50,0.052089,0.035291,0.009756,0.007042,0.005391,97,1
0.877323,10,3846,30,48,0.039824,0.041969,0.018581,0.016436,0.052055,156,1
1.298102,10,4683,42,40,0.056123,0.037405,0.000424,0.019141,0.037004,105,1
1.378339,10,5343,34,48,0.043588,0.037908,0.006625,0.012304,0.028585,101,1
1.614835,10,5217,40,29,0.047845,0.046075,0.02705,0.028819,0.088738,105,1
1.239529,7,4908,31,51,0.029156,0.025916,0.008077,0.011317,0.03945,97,1
1.278241,8,5034,35,47,0.06762,0.038616,0.030778,0.001774,0.050716,123,1
1.61862,9,4896,43,41,0.066333,0.03432,0.040888,0.008876,0.078792,113,1
1.318348,8,5472,36,54,0.005962,0.012133,0.017806,0.011635,0.048678,149,1
1.355986,17,2103,35,13,0.075079,0.040217,0.003548,0.031313,0.051233,65,1
1.42236,12,2352,35,13,0.048472,0.017976,0.022671,0.007823,0.008137,99,1
1.556729,12,1764,34,18,0.062551,0.042315,0.012858,0.007378,0.006657,67,1
1.087419,16,1878,16,11,0.025475,0.012643,0.020352,0.033184,0.099811,68,1
1.151363,16,1278,24,14,0.013118,0.01264,0.03583,0.036307,0.129927,114,1
1.517173,18,2562,39,10,0.078892,0.037335,0.028542,0.013014,0.02313,102,1
0.937843,15,1458,35,7,0.055414,0.034221,0.013296,0.034488,0.08016,77,1
1.148267,14,2991,29,8,0.000438,0.010246,0.049539,0.038855,0.137238,100,1
1.458838,16,1740,36,18,0.027545,0.000331,0.018583,0.00863,0.005495,80,1
0.963237,9,2130,33,20,0.005442,0.017632,0.007217,0.019405,0.074956,112,1
1.251175,18,2196,35,5,0.071228,0.031175,0.016551,0.0235,0.029412,42,1
1.666797,17,2583,36,14,0.055033,0.02977,0.003924,0.021338,0.031521,82,1
1.41847,18,105,27,20,0.062908,0.030302,0.036411,0.003806,0.061695,101,1
0.949866,20,1371,34,19,0.033793,0.023474,0.018199,0.028518,0.092351,85,1
1.051444,10,2472,27,12,0.042122,0.01738,0.005872,0.030613,0.069676,86,1
1.391234,17,876,35,17,0.053722,0.029132,0.002177,0.022412,0.047189,66,1
0.8671,15,744,25,15,0.041457,0.03581,0.02616,0.031806,0.093853,125,1
1.287879,15,1581,37,7,0.057756,0.031246,0.008003,0.034511,0.078802,74,1
1.368116,15,2241,29,15,0.045221,0.031749,0.014204,0.027674,0.070383,70,1
1.604612,15,2115,35,4,0.049478,0.039916,0.034629,0.044189,0.130536,74,1
1.229306,12,1806,26,18,0.030789,0.019757,0.015656,0.026687,0.081248,66,1
1.268018,13,1932,30,14,0.069253,0.032457,0.023199,0.013596,0.008918,92,1
1.608397,14,1794,38,8,0.067966,0.028161,0.033309,0.006494,0.036994,82,1
1.308125,13,2370,31,21,0.007595,0.005974,0.025385,0.027005,0.090476,118,1
0.885523,6,654,32,2,0.063949,0.037982,0.026436,0.000469,0.072058,36,1
0.834878,7,1782,32,2,0.033834,0.005175,0.049087,0.020428,0.167202,23,1
1.199283,6,1605,29,4,0.061017,0.027897,0.042873,0.009753,0.142078,38,1
0.759069,5,2196,32,1,0.091943,0.078071,0.016381,0.002509,0.06736,44,1
0.734064,5,1686,28,6,0.045121,0.012007,0.038534,0.005421,0.105027,8,1
0.935814,4,2256,28,4,0.034761,0.009728,0.027367,0.002335,0.059778,59,1
0.671785,58,68652,8223,4292,0.077242,0.17896,0.001001,0.102719,0.283868,266,1
0.816111,7,2040,22,3,0.062712,0.040667,0.021717,0.000329,0.058767,13,1
0.977697,10,600,29,4,0.087666,0.063121,0.002147,0.022398,0.032541,24,1
0.606079,10,1668,32,4,0.039431,0.012654,0.015811,0.010965,0.003985,14,1
0.617308,8,1797,31,5,0.053166,0.017924,0.022141,0.013102,0.001831,12,1
1.249937,13,1263,32,4,0.101947,0.086208,0.004975,0.010764,0.016433,31,1
0.863681,10,1962,15,6,0.068766,0.078587,0.032586,0.022764,0.061109,42,1
0.549439,7,1851,26,2,0.090812,0.06714,0.00632,0.017352,0.002609,40,1
0.721877,11,3210,30,4,0.07454,0.038658,0.025199,0.010683,0.028841,10,1
0.774899,5,2190,29,1,0.073363,0.036899,0.041068,0.004604,0.109686,103,1
0.663737,8,2256,29,1,0.068909,0.046948,0.017424,0.004537,0.033423,12,1
0.679207,8,1107,30,6,0.055463,0.025279,0.027808,0.002376,0.060374,21,1
0.868101,4,408,28,4,0.055389,0.024762,0.029045,0.001581,0.079331,73,1
1.287832,9,1896,30,5,0.040342,0.007542,0.026258,0.006542,0.032322,4,1
0.659418,11,2598,25,2,0.042448,0.012143,0.036867,0.006562,0.111648,6,1
0.815881,4,780,29,5,0.067286,0.039164,0.032515,0.004393,0.095478,34,1
1.096894,6,4005,32,1,0.07471,0.040251,0.035243,0.000783,0.10532,34,1
0.552752,11,1743,29,4,0.033001,0.002443,0.038563,0.008005,0.083848,10,1
0.849304,6,1206,25,2,0.072443,0.055417,0.004749,0.012277,0.002915,76,1
0.798659,7,78,25,2,0.042328,0.02261,0.0274,0.007682,0.098059,63,1
1.163064,6,255,22,4,0.069511,0.045332,0.021186,0.002993,0.072935,78,1
0.72285,5,336,25,1,0.100437,0.095506,0.005306,0.010237,0.001783,84,1
0.697845,5,174,21,6,0.053615,0.029442,0.016847,0.007325,0.035884,32,1
0.899595,4,396,21,4,0.043255,0.027163,0.00568,0.010411,0.009365,99,1
0.635566,58,70512,8230,4292,0.085736,0.196395,0.020686,0.089973,0.214725,306,1
0.779892,7,180,15,3,0.071206,0.058102,3.00E-05,0.013075,0.010376,53,1
0.941478,10,1260,22,4,0.09616,0.080556,0.01954,0.035144,0.101684,64,1
0.56986,10,192,25,4,0.047925,0.030089,0.005876,0.023711,0.073128,26,1
0.581089,8,63,24,5,0.06166,0.035359,0.000454,0.025848,0.067312,52,1
1.213718,13,597,25,4,0.110441,0.103643,0.016712,0.02351,0.05271,71,1
0.827462,10,102,8,6,0.07726,0.096022,0.054273,0.03551,0.130252,82,1
0.51322,7,9,19,2,0.099306,0.084575,0.015367,0.030098,0.066534,80,1
0.685658,11,1350,23,4,0.083034,0.056093,0.003512,0.023429,0.040302,50,1
0.73868,5,330,22,1,0.081857,0.054334,0.019381,0.008142,0.040543,143,1
0.627518,8,396,22,1,0.077403,0.064383,0.004263,0.017283,0.03572,52,1
0.642988,8,753,23,6,0.063957,0.042714,0.006121,0.015122,0.008769,61,1
0.831882,4,1452,21,4,0.063883,0.042197,0.007358,0.014327,0.010188,113,1
1.251613,9,36,23,5,0.048836,0.024977,0.004571,0.019288,0.036821,44,1
0.623199,11,738,18,2,0.050942,0.029578,0.01518,0.006184,0.042505,34,1
0.779662,4,1080,22,5,0.07578,0.056599,0.010828,0.008353,0.026335,74,1
1.060675,6,2145,25,1,0.083204,0.057686,0.013556,0.011963,0.036177,74,1
0.516533,11,117,22,4,0.041495,0.019878,0.016876,0.004741,0.014705,30,1
0.881777,1,393,18,2,0.061083,0.047451,0.000851,0.012781,0.014502,50,1
0.831132,2,735,18,2,0.030968,0.014644,0.023502,0.007178,0.080642,37,1
1.195537,1,558,15,0,0.058151,0.037366,0.017288,0.003497,0.055518,52,1
0.755323,0,1149,18,3,0.089077,0.08754,0.009204,0.010741,0.0192,58,1
0.730318,0,639,14,2,0.042255,0.021476,0.012949,0.007829,0.018467,6,1
0.932068,1,1209,14,0,0.031895,0.019197,0.001782,0.010915,0.026782,73,1
0.668039,53,69699,8237,4296,0.074376,0.188429,0.024584,0.089469,0.197308,280,1
0.812365,2,993,8,1,0.059846,0.050136,0.003868,0.013579,0.027793,27,1
0.973951,5,447,15,0,0.0848,0.07259,0.023438,0.035648,0.119101,38,1
0.602333,5,621,18,0,0.036565,0.022123,0.009774,0.024215,0.090545,0,1
0.613562,3,750,17,1,0.0503,0.027393,0.003444,0.026352,0.084729,26,1
1.246191,8,216,18,8,0.099081,0.095677,0.02061,0.024014,0.070127,45,1
0.859935,5,915,1,2,0.0659,0.088056,0.058171,0.036014,0.147669,56,1
0.545693,2,804,12,6,0.087946,0.076609,0.019265,0.030602,0.083951,54,1
0.718131,6,2163,16,0,0.071674,0.048127,0.000386,0.023933,0.057719,24,1
0.771153,0,1143,15,5,0.070497,0.046368,0.015483,0.008646,0.023126,117,1
0.659991,3,1209,15,3,0.066043,0.056417,0.008161,0.017787,0.053137,26,1
0.675461,3,60,16,2,0.052597,0.034748,0.002223,0.015626,0.026186,35,1
0.864355,1,639,14,0,0.052523,0.034231,0.00346,0.014831,0.007229,87,1
1.284086,4,849,16,1,0.037476,0.017011,0.000673,0.019792,0.054238,18,1
0.655672,6,1551,11,6,0.039582,0.021612,0.011282,0.006688,0.025088,8,1
0.812135,1,267,15,1,0.06442,0.048633,0.00693,0.008857,0.008918,48,1
1.093148,1,2958,18,5,0.071844,0.04972,0.009658,0.012467,0.01876,48,1
0.549006,6,696,15,0,0.030135,0.011912,0.012978,0.005245,0.002712,4,1
0.763512,8,513,28,4,0.049975,0.027456,0.005893,0.016626,0.030064,76,1
0.712867,9,1641,28,4,0.01986,0.005351,0.028544,0.003333,0.06508,63,1
1.077272,8,1464,25,6,0.047043,0.017371,0.02233,0.007342,0.039956,78,1
0.637058,7,2055,28,3,0.077969,0.067545,0.004162,0.014586,0.034762,84,1
0.612053,7,1545,24,8,0.031147,0.001481,0.017991,0.011674,0.002905,32,1
0.813803,6,2115,24,6,0.020787,0.000798,0.006824,0.01476,0.042344,99,1
0.549774,60,68793,8227,4290,0.063268,0.168434,0.019542,0.085624,0.181746,306,1
0.6941,9,1899,18,5,0.048738,0.030141,0.001174,0.017424,0.043355,53,1
0.855686,12,459,25,6,0.073692,0.052595,0.018396,0.039493,0.134663,64,1
0.484068,12,1527,28,6,0.025457,0.002128,0.004732,0.02806,0.106107,26,1
0.495297,10,1656,27,7,0.039192,0.007398,0.001598,0.030197,0.100291,52,1
1.127926,15,1122,28,2,0.087973,0.075682,0.015568,0.027859,0.085689,71,1
0.74167,12,1821,11,8,0.054792,0.068061,0.053129,0.039859,0.163231,82,1
0.427428,9,1710,22,0,0.076838,0.056614,0.014223,0.034447,0.099513,80,1
0.599866,13,3069,26,6,0.060566,0.028132,0.004656,0.027778,0.073281,50,1
0.652888,7,2049,25,1,0.059389,0.026373,0.020525,0.012491,0.007564,143,1
0.541726,10,2115,25,3,0.054935,0.036422,0.003119,0.021632,0.068699,52,1
0.557196,10,966,26,8,0.041489,0.014753,0.007265,0.019471,0.041748,61,1
0.74609,6,267,24,6,0.041415,0.014236,0.008502,0.018676,0.022791,113,1
1.165821,11,1755,26,7,0.026368,0.002984,0.005715,0.023637,0.0698,44,1
0.537407,13,2457,21,0,0.028474,0.001617,0.016324,0.010533,0.009526,34,1
0.69387,6,639,25,7,0.053312,0.028638,0.011972,0.012702,0.006644,74,1
0.974883,8,3864,28,1,0.060736,0.029725,0.0147,0.016312,0.003198,74,1
0.430741,13,1602,25,6,0.019027,0.008083,0.01802,0.00909,0.018274,30,1
0.855155,6,1245,43,8,0.046486,0.011397,0.025805,0.009285,0.016208,70,1
0.80451,7,117,43,8,0.016371,0.02141,0.048456,0.010674,0.111352,57,1
1.168915,6,294,40,10,0.043554,0.001312,0.042242,1.00E-06,0.086228,72,1
0.728701,5,297,43,7,0.07448,0.051486,0.01575,0.007245,0.01151,78,1
0.703696,5,213,39,12,0.027658,0.014578,0.037903,0.004333,0.049177,26,1
0.905446,4,357,39,10,0.017298,0.016857,0.026736,0.007419,0.003928,93,1
0.641417,58,70551,8212,4286,0.059779,0.152375,0.00037,0.092965,0.228018,300,1
0.785743,7,141,33,9,0.045249,0.014082,0.021086,0.010083,0.002917,47,1
0.947329,10,1299,40,10,0.070203,0.036536,0.001516,0.032152,0.088391,58,1
0.575711,10,231,43,10,0.021968,0.013931,0.01518,0.020719,0.059835,20,1
0.58694,8,102,42,11,0.035703,0.008661,0.02151,0.022856,0.054019,46,1
1.219569,13,636,43,2,0.084484,0.059623,0.004344,0.020518,0.039417,65,1
0.833313,10,63,26,12,0.051303,0.052002,0.033217,0.032518,0.116959,76,1
0.519071,7,48,37,4,0.073349,0.040555,0.005689,0.027106,0.053241,74,1
0.691509,11,1311,41,10,0.057077,0.012073,0.024568,0.020437,0.027009,44,1
0.744531,5,291,40,5,0.0559,0.010314,0.040437,0.00515,0.053836,137,1
0.633369,8,357,40,7,0.051446,0.020363,0.016793,0.014291,0.022427,46,1
0.648839,8,792,41,12,0.038,0.001306,0.027177,0.01213,0.004524,55,1
0.837733,4,1491,39,10,0.037926,0.001823,0.028414,0.011335,0.023481,107,1
1.257464,9,3,41,11,0.022879,0.019043,0.025627,0.016296,0.023528,38,1
0.62905,11,699,36,4,0.024985,0.014442,0.036236,0.003192,0.055798,28,1
0.785513,4,1119,40,11,0.049823,0.012579,0.031884,0.005361,0.039628,68,1
1.066526,6,2106,43,5,0.057247,0.013666,0.034612,0.008971,0.04947,68,1
0.522384,11,156,40,10,0.015538,0.024142,0.037932,0.001749,0.027998,24,1
0.811575,44,106938,9856,1401,0.015711,0.153941,0.045726,0.123926,0.20796,105,1
0.76093,43,108066,9856,1401,0.014404,0.186748,0.068377,0.103967,0.112816,118,1
1.125335,44,107889,9853,1403,0.012779,0.164026,0.062163,0.114642,0.13794,103,1
0.685121,45,108480,9856,1400,0.043705,0.113852,0.035671,0.121886,0.212658,97,1
0.660116,45,107970,9852,1405,0.003117,0.179916,0.057824,0.118974,0.174991,149,1
0.861866,46,108540,9852,1403,0.013477,0.182195,0.046657,0.12206,0.22024,82,1
0.597837,8,37632,1601,2893,0.029004,0.012963,0.020291,0.021676,0.00385,125,1
0.742163,43,108324,9846,1402,0.014474,0.151256,0.041007,0.124724,0.221251,128,1
0.903749,40,106884,9853,1403,0.039428,0.128802,0.021437,0.146793,0.312559,117,1
0.532131,40,107952,9856,1403,0.008807,0.179269,0.035101,0.13536,0.284003,155,1
0.54336,42,108081,9855,1404,0.004928,0.173999,0.041431,0.137497,0.278187,129,1
1.175989,37,107547,9856,1395,0.053709,0.105715,0.024265,0.135159,0.263585,110,1
0.789733,40,108246,9839,1405,0.020528,0.113336,0.013296,0.147159,0.341127,99,1
0.475491,43,108135,9850,1397,0.042574,0.124783,0.02561,0.141747,0.277409,101,1
0.647929,39,109494,9854,1403,0.026302,0.153265,0.044489,0.135078,0.251177,131,1
0.700951,45,108474,9853,1398,0.025125,0.155024,0.060358,0.119791,0.170332,38,1
0.589789,42,108540,9853,1400,0.020671,0.144975,0.036714,0.128932,0.246595,129,1
0.605259,42,107391,9854,1405,0.007225,0.166644,0.047098,0.126771,0.219644,120,1
0.794153,46,106692,9852,1403,0.007151,0.167161,0.048335,0.125976,0.200687,68,1
1.213884,41,108180,9854,1404,0.007896,0.184381,0.045548,0.130937,0.247696,137,1
0.58547,39,108882,9849,1397,0.00579,0.17978,0.056157,0.117833,0.16837,147,1
0.741933,46,107064,9853,1404,0.019048,0.152759,0.051805,0.120002,0.18454,107,1
1.022946,44,110289,9856,1398,0.026472,0.151672,0.054533,0.123612,0.174698,107,1
0.478804,39,108027,9853,1403,0.015237,0.18948,0.057853,0.11639,0.19617,151,1
0.842311,9,909,26,2,0.056198,0.032567,0.028617,0.004986,0.072698,13,1
0.791666,10,2037,26,2,0.026083,0.00024,0.051268,0.024945,0.167842,0,1
1.156071,9,1860,23,0,0.053266,0.022482,0.045054,0.01427,0.142718,15,1
0.715857,8,2451,26,3,0.084192,0.072656,0.018562,0.007026,0.068,21,1
0.690852,8,1941,22,2,0.03737,0.006592,0.040715,0.009938,0.105667,31,1
0.892602,7,2511,22,0,0.02701,0.004313,0.029548,0.006852,0.060418,36,1
0.628573,61,68397,8229,4296,0.069491,0.173545,0.003182,0.107236,0.284508,243,1
0.772899,10,2295,16,1,0.054961,0.035252,0.023898,0.004188,0.059407,10,1
0.934485,13,855,23,0,0.079915,0.057706,0.004328,0.017881,0.031901,1,1
0.562867,13,1923,26,0,0.03168,0.007239,0.017992,0.006448,0.003345,37,1
0.574096,11,2052,25,1,0.045415,0.012509,0.024322,0.008585,0.002471,11,1
1.206725,16,1518,26,8,0.094196,0.080793,0.007156,0.006247,0.017073,8,1
0.820469,13,2217,9,2,0.061015,0.073172,0.030405,0.018247,0.060469,19,1
0.506227,10,2106,20,6,0.083061,0.061725,0.008501,0.012835,0.003249,17,1
0.678665,14,3465,24,0,0.066789,0.033243,0.02738,0.006166,0.029481,13,1
0.731687,8,2445,23,5,0.065612,0.031484,0.043249,0.009121,0.110326,80,1
0.620525,11,2511,23,3,0.061158,0.041533,0.019605,2.00E-05,0.034063,11,1
0.635995,11,1362,24,2,0.047712,0.019864,0.029989,0.002141,0.061014,2,1
